data,categoria,unidades,preco_medio,receita
2024-03-17,Eletrônicos,449,866.95,389260.55
2024-03-17,Esportes,177,295.6,52321.2
2024-03-17,Moda,489,194.39,95056.71
2024-03-18,Beleza,372,94.94,35317.68
2024-03-18,Casa & Jardim,183,258.5,47305.5
2024-03-18,Eletrônicos,271,833.94,225997.74
2024-03-18,Esportes,124,311.27,38597.48
2024-03-18,Moda,364,189.43,68952.52
2024-03-19,Beleza,368,95.68,35210.24
2024-03-19,Casa & Jardim,185,243.62,45069.7
2024-03-19,Eletrônicos,276,865.64,238916.64
2024-03-19,Esportes,144,337.74,48634.56
2024-03-19,Moda,442,170.52,75369.84
2024-03-20,Beleza,419,102.37,42893.03
2024-03-20,Casa & Jardim,203,271.48,55110.44
2024-03-20,Eletrônicos,295,887.35,261768.25
2024-03-20,Esportes,139,300.93,41829.27
2024-03-20,Moda,403,183.32,73877.96
2024-03-21,Beleza,377,101.78,38371.06
2024-03-21,Casa & Jardim,207,243.94,50495.58
2024-03-21,Eletrônicos,332,787.71,261519.72
2024-03-21,Esportes,145,321.64,46637.8
2024-03-21,Moda,317,191.83,60810.11
2024-03-22,Beleza,477,98.11,46798.47
2024-03-22,Casa & Jardim,236,265.99,62773.64
2024-03-22,Eletrônicos,460,913.71,420306.6
2024-03-22,Esportes,145,308.04,44665.8
2024-03-22,Moda,492,167.05,82188.6
2024-03-23,Beleza,512,94.3,48281.6
2024-03-23,Casa & Jardim,257,266.09,68385.13
2024-03-23,Eletrônicos,375,915.28,343230.0
2024-03-23,Esportes,204,314.06,64068.24
2024-03-23,Moda,847,166.61,141118.67
2024-03-24,Beleza,597,94.7,56535.9
2024-03-24,Casa & Jardim,282,258.27,72832.14
2024-03-24,Eletrônicos,446,863.86,385281.56
2024-03-24,Esportes,175,332.13,58122.75
2024-03-24,Moda,405,189.77,76856.85
2024-03-25,Beleza,393,93.07,36576.51
2024-03-25,Casa & Jardim,171,265.78,45448.38
2024-03-25,Eletrônicos,357,892.4,318586.8
2024-03-25,Esportes,118,341.91,40345.38
2024-03-25,Moda,477,170.23,81199.71
2024-03-26,Beleza,516,90.27,46579.32
2024-03-26,Casa & Jardim,177,242.59,42938.43
2024-03-26,Eletrônicos,305,871.28,265740.4
2024-03-26,Esportes,129,317.65,40976.85
2024-03-26,Moda,373,172.44,64320.12
2024-03-27,Beleza,384,101.09,38818.56
2024-03-27,Casa & Jardim,151,261.89,39545.39
2024-03-27,Eletrônicos,291,908.22,264292.02
2024-03-27,Esportes,125,295.37,36921.25
2024-03-27,Moda,377,167.03,62970.31
2024-03-28,Beleza,466,88.91,41432.06
2024-03-28,Casa & Jardim,180,244.75,44055.0
2024-03-28,Eletrônicos,284,812.55,230764.2
2024-03-28,Esportes,167,299.55,50024.85
2024-03-28,Moda,383,183.12,70134.96
2024-03-29,Beleza,549,96.58,53022.42
2024-03-29,Casa & Jardim,245,246.0,60270.0
2024-03-29,Eletrônicos,313,841.76,263470.88
2024-03-29,Esportes,203,311.54,63242.62
2024-03-29,Moda,482,173.69,83718.58
2024-03-30,Beleza,394,96.35,37961.9
2024-03-30,Casa & Jardim,269,243.54,65512.26
2024-03-30,Eletrônicos,321,865.36,277780.56
2024-03-30,Esportes,183,330.01,60391.83
2024-03-30,Moda,503,188.68,94906.04
2024-03-31,Beleza,563,88.76,49971.88
2024-03-31,Casa & Jardim,184,243.64,44829.76
2024-03-31,Eletrônicos,389,902.62,351119.18
2024-03-31,Esportes,205,319.62,65522.1
2024-03-31,Moda,454,176.89,80308.06
